date,restaurant_id,restaurant_type,menu_item_name,meal_type,key_ingredients_tags,typical_ingredient_cost,observed_market_price,actual_selling_price,quantity_sold,has_promotion,special_event,weather_condition
2024-01-21,35,Food Stall,Chicken Rice,Lunch,"chicken, rice, ginger, garlic, chili sauce, cucumber",4.0,9.93,13.48,210,0,0,Sunny
2024-01-21,38,Fine Dining,Chicken Chop,Lunch,"chicken thigh, black pepper sauce, fries, coleslaw",8.0,45.18,67.36,93,0,0,Rainy
2024-01-21,42,Fine Dining,Beef Rendang,Lunch,"beef, coconut milk, galangal, lemongrass, spices, chili",9.0,50.6,55.59,155,0,0,Sunny
2024-01-21,46,Casual Dining,Chicken Chop,Dinner,"chicken thigh, black pepper sauce, fries, coleslaw",8.0,20.46,46.68,197,0,0,Rainy
2024-01-21,47,Food Stall,Teh Tarik,Lunch,"black tea, condensed milk, evaporated milk",0.9,2.0,2.16,1193,1,0,Cloudy
2024-01-21,48,Casual Dining,Chicken Rice,Dinner,"chicken, rice, ginger, garlic, chili sauce, cucumber",4.0,13.84,21.7,248,0,0,Sunny
2024-01-21,49,Kopitiam,Cendol,Lunch,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,5.28,5.1,607,1,1,Sunny
2024-01-21,49,Kopitiam,Chicken Rice,Dinner,"chicken, rice, ginger, garlic, chili sauce, cucumber",4.0,8.82,15.74,378,0,0,Cloudy
2024-01-21,50,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7.0,13.7,31.87,111,0,0,Sunny
2024-01-22,1,Food Stall,Beef Rendang,Dinner,"beef, coconut milk, galangal, lemongrass, spices, chili",9.0,20.46,20.66,325,1,0,Sunny
2024-01-22,1,Food Stall,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,4.41,6.89,260,0,0,Cloudy
2024-01-22,2,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7.0,16.27,18.76,284,1,0,Rainy
2024-01-22,8,Casual Dining,Chicken Chop,Lunch,"chicken thigh, black pepper sauce, fries, coleslaw",8.0,22.06,30.25,350,1,0,Rainy
2024-01-22,9,Casual Dining,Nasi Lemak,Breakfast,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,8.01,9.61,594,1,0,Sunny
2024-01-22,13,Food Stall,Teh Tarik,Lunch,"black tea, condensed milk, evaporated milk",0.9,1.69,2.9,270,0,0,Sunny
2024-01-22,19,Casual Dining,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,7.5,13.77,410,0,0,Rainy
2024-01-22,21,Casual Dining,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,7.77,14.34,389,0,0,Sunny
2024-01-22,23,Fine Dining,Beef Rendang,Lunch,"beef, coconut milk, galangal, lemongrass, spices, chili",9.0,46.36,68.82,147,0,0,Cloudy
2024-01-22,26,Food Stall,Beef Rendang,Lunch,"beef, coconut milk, galangal, lemongrass, spices, chili",9.0,17.35,20.14,349,1,0,Cloudy
2024-01-22,30,Cafe,Chicken Chop,Dinner,"chicken thigh, black pepper sauce, fries, coleslaw",8.0,26.19,40.03,0,0,0,Sunny
2024-01-22,30,Cafe,Mushroom Soup,Lunch,"mushrooms, cream, onion, garlic, vegetable broth",3.5,13.07,19.29,0,0,0,Cloudy
2024-01-22,32,Fine Dining,Iced Lemon Tea,Dinner,"black tea, lemon, sugar syrup",1.2,6.57,9.62,118,0,0,Sunny
2024-01-22,33,Cafe,Spaghetti Carbonara,Dinner,"spaghetti, eggs, cheese, beef bacon, black pepper",9.0,26.83,35.94,139,0,0,Cloudy
2024-01-22,34,Casual Dining,Char Kway Teow,Lunch,"flat rice noodles, prawns, cockles, bean sprouts, chives, soy sauce",5.0,14.97,28.98,45,0,0,Cloudy
2024-01-22,34,Casual Dining,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,7.83,13.44,371,0,0,Cloudy
2024-01-22,36,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7.0,16.54,28.0,92,0,0,Cloudy
2024-01-22,37,Food Stall,Char Kway Teow,Lunch,"flat rice noodles, prawns, cockles, bean sprouts, chives, soy sauce",5.0,10.97,18.48,0,0,0,Sunny
2024-01-22,39,Casual Dining,Spaghetti Carbonara,Dinner,"spaghetti, eggs, cheese, beef bacon, black pepper",9.0,25.6,35.38,150,1,0,Sunny
2024-01-22,40,Food Stall,Nasi Lemak,Breakfast,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,6.15,5.28,566,1,0,Sunny
2024-01-22,44,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,5.9,6.38,817,1,0,Sunny
2024-01-23,1,Food Stall,Nasi Lemak,Breakfast,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,5.4,9.18,187,0,0,Sunny
2024-01-23,2,Food Stall,Roti Canai,Breakfast,"flour, ghee, egg, water, curry",0.8,2.02,2.08,460,0,1,Sunny
2024-01-23,3,Cafe,Chicken Chop,Lunch,"chicken thigh, black pepper sauce, fries, coleslaw",8.0,30.85,38.97,82,0,0,Rainy
2024-01-23,3,Cafe,Mushroom Soup,Lunch,"mushrooms, cream, onion, garlic, vegetable broth",3.5,14.29,15.65,62,0,0,Sunny
2024-01-23,8,Casual Dining,Chicken Chop,Lunch,"chicken thigh, black pepper sauce, fries, coleslaw",8.0,24.89,40.73,240,0,0,Sunny
2024-01-23,16,Food Stall,Roti Canai,Breakfast,"flour, ghee, egg, water, curry",0.8,1.77,2.14,473,0,0,Cloudy
2024-01-23,16,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7.0,17.88,17.21,160,1,0,Sunny
2024-01-23,18,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7.0,15.53,30.76,30,0,0,Cloudy
2024-01-23,19,Casual Dining,Cendol,Lunch,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,5.86,12.17,17,0,0,Cloudy
2024-01-23,25,Fine Dining,Spaghetti Carbonara,Lunch,"spaghetti, eggs, cheese, beef bacon, black pepper",9.0,49.27,78.22,127,0,0,Sunny
2024-01-23,34,Casual Dining,Chicken Rice,Dinner,"chicken, rice, ginger, garlic, chili sauce, cucumber",4.0,10.83,20.55,132,0,0,Cloudy
2024-01-23,35,Food Stall,Chicken Rice,Lunch,"chicken, rice, ginger, garlic, chili sauce, cucumber",4.0,8.05,15.35,240,0,0,Sunny
2024-01-23,39,Casual Dining,Teh Tarik,Lunch,"black tea, condensed milk, evaporated milk",0.9,2.81,3.51,677,0,1,Sunny
2024-01-23,42,Fine Dining,Chicken Chop,Dinner,"chicken thigh, black pepper sauce, fries, coleslaw",8.0,33.99,42.12,176,1,0,Sunny
2024-01-23,43,Casual Dining,Chicken Chop,Lunch,"chicken thigh, black pepper sauce, fries, coleslaw",8.0,24.93,43.03,46,0,0,Rainy
2024-01-23,46,Casual Dining,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,6.6,9.65,256,0,0,Cloudy
2024-01-23,47,Food Stall,Teh Tarik,Dinner,"black tea, condensed milk, evaporated milk",0.9,2.47,3.23,255,0,0,Rainy
2024-01-23,49,Kopitiam,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,6.77,8.27,423,0,0,Cloudy
2024-01-24,3,Cafe,Chicken Chop,Lunch,"chicken thigh, black pepper sauce, fries, coleslaw",8.0,23.8,34.91,260,0,0,Sunny
2024-01-24,5,Cafe,Spaghetti Carbonara,Dinner,"spaghetti, eggs, cheese, beef bacon, black pepper",9.0,31.82,49.63,67,0,0,Rainy
2024-01-24,10,Fine Dining,Nasi Lemak,Breakfast,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,14.47,16.23,269,0,0,Cloudy
2024-01-24,10,Fine Dining,Nasi Lemak,Breakfast,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,9.9,13.78,348,0,0,Rainy
2024-01-24,11,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,7.97,8.55,426,0,0,Sunny
2024-01-24,11,Food Stall,Laksa,Lunch,"rice noodles, fish broth, tamarind, shrimp paste, cucumber, mint",4.5,12.92,15.65,86,0,0,Sunny
2024-01-24,13,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,6.61,9.58,397,0,0,Sunny
2024-01-24,13,Food Stall,Nasi Lemak,Breakfast,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,5.91,10.04,133,0,0,Sunny
2024-01-24,15,Food Stall,Beef Rendang,Lunch,"beef, coconut milk, galangal, lemongrass, spices, chili",9.0,17.58,39.48,12,0,0,Rainy
2024-01-24,15,Food Stall,Teh Tarik,Dinner,"black tea, condensed milk, evaporated milk",0.9,2.1,3.09,318,0,0,Sunny
2024-01-24,17,Food Stall,Laksa,Lunch,"rice noodles, fish broth, tamarind, shrimp paste, cucumber, mint",4.5,10.27,13.52,153,0,0,Rainy
2024-01-24,18,Food Stall,Roti Canai,Breakfast,"flour, ghee, egg, water, curry",0.8,1.51,2.19,358,0,0,Sunny
2024-01-24,18,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7.0,17.3,29.11,43,0,0,Sunny
2024-01-24,20,Casual Dining,Spaghetti Carbonara,Dinner,"spaghetti, eggs, cheese, beef bacon, black pepper",9.0,31.04,55.86,48,0,0,Cloudy
2024-01-24,21,Casual Dining,Iced Lemon Tea,Breakfast,"black tea, lemon, sugar syrup",1.2,4.02,6.42,230,0,0,Cloudy
2024-01-24,22,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7.0,16.03,16.53,197,1,0,Rainy
2024-01-24,27,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7.0,18.0,16.22,336,1,0,Sunny
2024-01-24,29,Food Stall,Cendol,Lunch,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,3.61,7.09,101,0,0,Sunny
2024-01-24,39,Casual Dining,Spaghetti Carbonara,Lunch,"spaghetti, eggs, cheese, beef bacon, black pepper",9.0,28.71,49.72,163,0,0,Sunny
2024-01-24,41,Cafe,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,6.56,10.04,61,0,0,Sunny
2024-01-24,42,Fine Dining,Mushroom Soup,Lunch,"mushrooms, cream, onion, garlic, vegetable broth",3.5,14.92,26.64,115,0,0,Sunny
2024-01-24,43,Casual Dining,Iced Lemon Tea,Dinner,"black tea, lemon, sugar syrup",1.2,3.32,5.79,154,0,0,Sunny
2024-01-24,43,Casual Dining,Teh Tarik,Lunch,"black tea, condensed milk, evaporated milk",0.9,2.34,3.48,395,0,0,Sunny
2024-01-24,44,Food Stall,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,5.43,6.55,141,0,0,Cloudy
2024-01-24,45,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,6.72,7.52,347,0,0,Sunny
2024-01-24,46,Casual Dining,Teh Tarik,Breakfast,"black tea, condensed milk, evaporated milk",0.9,3.13,4.01,445,0,0,Sunny
2024-01-25,3,Cafe,Chicken Chop,Dinner,"chicken thigh, black pepper sauce, fries, coleslaw",8.0,30.64,28.33,296,0,0,Rainy
2024-01-25,4,Cafe,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,7.35,10.03,21,0,0,Sunny
2024-01-25,4,Cafe,Iced Lemon Tea,Breakfast,"black tea, lemon, sugar syrup",1.2,4.4,3.96,520,0,0,Cloudy
2024-01-25,6,Fine Dining,Mushroom Soup,Dinner,"mushrooms, cream, onion, garlic, vegetable broth",3.5,19.57,30.96,112,0,0,Cloudy
2024-01-25,6,Fine Dining,Mushroom Soup,Dinner,"mushrooms, cream, onion, garlic, vegetable broth",3.5,15.15,28.58,72,0,0,Cloudy
2024-01-25,6,Fine Dining,Spaghetti Carbonara,Lunch,"spaghetti, eggs, cheese, beef bacon, black pepper",9.0,36.81,58.28,193,0,0,Sunny
2024-01-25,6,Fine Dining,Spaghetti Carbonara,Dinner,"spaghetti, eggs, cheese, beef bacon, black pepper",9.0,49.91,60.88,277,0,1,Sunny
2024-01-25,10,Fine Dining,Mushroom Soup,Dinner,"mushrooms, cream, onion, garlic, vegetable broth",3.5,19.1,24.96,10,0,0,Sunny
2024-01-25,16,Food Stall,Roti Canai,Breakfast,"flour, ghee, egg, water, curry",0.8,1.49,2.26,555,0,0,Sunny
2024-01-25,16,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7.0,16.05,25.51,2,0,0,Cloudy
2024-01-25,18,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7.0,17.6,24.6,113,0,0,Sunny
2024-01-25,19,Casual Dining,Char Kway Teow,Lunch,"flat rice noodles, prawns, cockles, bean sprouts, chives, soy sauce",5.0,16.37,28.98,147,0,0,Sunny
2024-01-25,19,Casual Dining,Char Kway Teow,Lunch,"flat rice noodles, prawns, cockles, bean sprouts, chives, soy sauce",5.0,16.53,22.5,315,0,0,Sunny
2024-01-25,20,Casual Dining,Chicken Chop,Dinner,"chicken thigh, black pepper sauce, fries, coleslaw",8.0,23.11,37.9,293,0,0,Sunny
2024-01-25,20,Casual Dining,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,9.63,11.48,438,0,0,Cloudy
2024-01-25,20,Casual Dining,Mushroom Soup,Dinner,"mushrooms, cream, onion, garlic, vegetable broth",3.5,10.02,22.26,112,0,0,Sunny
2024-01-25,25,Fine Dining,Chicken Chop,Lunch,"chicken thigh, black pepper sauce, fries, coleslaw",8.0,38.77,35.03,455,1,0,Cloudy
2024-01-25,26,Food Stall,Beef Rendang,Lunch,"beef, coconut milk, galangal, lemongrass, spices, chili",9.0,18.01,27.96,220,0,0,Cloudy
2024-01-25,27,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7.0,16.55,25.76,8,0,0,Cloudy
2024-01-25,29,Food Stall,Chicken Rice,Lunch,"chicken, rice, ginger, garlic, chili sauce, cucumber",4.0,9.04,8.6,409,1,0,Rainy
2024-01-25,30,Cafe,Teh Tarik,Dinner,"black tea, condensed milk, evaporated milk",0.9,2.74,3.87,573,0,0,Cloudy
2024-01-25,34,Casual Dining,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,9.64,14.02,801,0,0,Sunny
2024-01-25,37,Food Stall,Char Kway Teow,Lunch,"flat rice noodles, prawns, cockles, bean sprouts, chives, soy sauce",5.0,11.34,16.71,151,0,0,Sunny
2024-01-25,45,Food Stall,Cendol,Lunch,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,4.2,4.03,627,1,0,Sunny
2024-01-25,46,Casual Dining,Cendol,Lunch,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,6.74,9.94,278,0,0,Sunny
2024-01-25,47,Food Stall,Cendol,Lunch,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,5.16,5.45,565,1,0,Cloudy
2024-01-25,48,Casual Dining,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,8.29,13.98,430,0,0,Sunny
2024-01-25,50,Food Stall,Roti Canai,Dinner,"flour, ghee, egg, water, curry",0.8,2.08,2.65,500,0,0,Sunny
2024-01-25,50,Food Stall,Roti Canai,Breakfast,"flour, ghee, egg, water, curry",0.8,1.62,2.67,469,0,0,Rainy
2024-01-26,4,Cafe,Spaghetti Carbonara,Dinner,"spaghetti, eggs, cheese, beef bacon, black pepper",9.0,34.79,36.99,158,0,0,Sunny
2024-01-26,6,Fine Dining,Iced Lemon Tea,Breakfast,"black tea, lemon, sugar syrup",1.2,5.24,7.67,315,0,0,Sunny
2024-01-26,6,Fine Dining,Iced Lemon Tea,Lunch,"black tea, lemon, sugar syrup",1.2,6.03,7.47,177,0,0,Sunny
2024-01-26,6,Fine Dining,Mushroom Soup,Lunch,"mushrooms, cream, onion, garlic, vegetable broth",3.5,15.74,25.77,0,0,0,Rainy
2024-01-26,9,Casual Dining,Nasi Lemak,Breakfast,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,7.17,13.4,146,0,0,Sunny
2024-01-26,11,Food Stall,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,4.34,7.3,115,0,0,Sunny
2024-01-26,11,Food Stall,Teh Tarik,Breakfast,"black tea, condensed milk, evaporated milk",0.9,1.85,2.64,722,0,0,Sunny
2024-01-26,15,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,6.01,8.58,310,0,0,Sunny
2024-01-26,18,Food Stall,Roti Canai,Dinner,"flour, ghee, egg, water, curry",0.8,1.76,1.39,465,1,0,Sunny
2024-01-26,20,Casual Dining,Beef Rendang,Dinner,"beef, coconut milk, galangal, lemongrass, spices, chili",9.0,29.22,45.09,408,0,0,Sunny
2024-01-26,20,Casual Dining,Iced Lemon Tea,Breakfast,"black tea, lemon, sugar syrup",1.2,3.05,7.76,0,0,0,Cloudy
2024-01-26,23,Fine Dining,Iced Lemon Tea,Lunch,"black tea, lemon, sugar syrup",1.2,5.53,4.08,496,1,0,Rainy
2024-01-26,26,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,6.26,9.69,320,0,0,Rainy
2024-01-26,27,Food Stall,Roti Canai,Dinner,"flour, ghee, egg, water, curry",0.8,1.95,2.46,270,0,0,Cloudy
2024-01-26,29,Food Stall,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,5.0,7.88,239,0,0,Rainy
2024-01-26,34,Casual Dining,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,5.76,12.98,19,0,0,Rainy
2024-01-26,34,Casual Dining,Cendol,Lunch,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,6.52,13.68,110,0,0,Sunny
2024-01-26,35,Food Stall,Char Kway Teow,Lunch,"flat rice noodles, prawns, cockles, bean sprouts, chives, soy sauce",5.0,11.9,19.29,57,0,0,Cloudy
2024-01-26,37,Food Stall,Chicken Rice,Dinner,"chicken, rice, ginger, garlic, chili sauce, cucumber",4.0,8.89,13.91,157,0,0,Rainy
2024-01-26,40,Food Stall,Cendol,Lunch,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,3.9,6.34,356,0,0,Cloudy
2024-01-26,40,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,5.18,9.35,364,0,0,Sunny
2024-01-26,43,Casual Dining,Iced Lemon Tea,Dinner,"black tea, lemon, sugar syrup",1.2,4.14,5.51,280,0,0,Cloudy
2024-01-26,44,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,5.79,9.66,269,0,0,Sunny
2024-01-26,45,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,5.63,8.51,393,0,0,Rainy
2024-01-26,46,Casual Dining,Mushroom Soup,Dinner,"mushrooms, cream, onion, garlic, vegetable broth",3.5,10.44,13.29,266,1,0,Sunny
2024-01-26,47,Food Stall,Laksa,Lunch,"rice noodles, fish broth, tamarind, shrimp paste, cucumber, mint",4.5,9.98,20.27,35,0,0,Sunny
2024-01-26,48,Casual Dining,Char Kway Teow,Lunch,"flat rice noodles, prawns, cockles, bean sprouts, chives, soy sauce",5.0,15.51,14.18,367,1,0,Sunny
2024-01-26,49,Kopitiam,Cendol,Lunch,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,4.84,5.97,345,0,0,Sunny
2024-01-27,4,Cafe,Beef Rendang,Dinner,"beef, coconut milk, galangal, lemongrass, spices, chili",9.0,33.33,27.68,85,1,0,Cloudy
2024-01-27,4,Cafe,Chicken Chop,Lunch,"chicken thigh, black pepper sauce, fries, coleslaw",8.0,25.56,34.05,289,0,0,Cloudy
2024-01-27,4,Cafe,Chicken Chop,Lunch,"chicken thigh, black pepper sauce, fries, coleslaw",8.0,28.7,39.74,160,0,0,Sunny
2024-01-27,6,Fine Dining,Chicken Chop,Dinner,"chicken thigh, black pepper sauce, fries, coleslaw",8.0,30.16,55.92,59,0,0,Cloudy
2024-01-27,8,Casual Dining,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,9.04,12.07,431,0,0,Sunny
2024-01-27,10,Fine Dining,Beef Rendang,Dinner,"beef, coconut milk, galangal, lemongrass, spices, chili",9.0,50.12,55.62,173,0,0,Cloudy
2024-01-27,14,Food Stall,Beef Rendang,Dinner,"beef, coconut milk, galangal, lemongrass, spices, chili",9.0,22.26,27.86,201,0,0,Sunny
2024-01-27,17,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,6.05,5.35,716,1,1,Sunny
2024-01-27,18,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7.0,17.67,26.33,136,0,0,Sunny
2024-01-27,19,Casual Dining,Char Kway Teow,Lunch,"flat rice noodles, prawns, cockles, bean sprouts, chives, soy sauce",5.0,16.72,26.37,210,0,0,Sunny
2024-01-27,24,Casual Dining,Cendol,Lunch,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,6.06,9.9,249,0,0,Rainy
2024-01-27,24,Casual Dining,Chicken Rice,Lunch,"chicken, rice, ginger, garlic, chili sauce, cucumber",4.0,13.56,16.37,270,0,0,Sunny
2024-01-27,25,Fine Dining,Iced Lemon Tea,Breakfast,"black tea, lemon, sugar syrup",1.2,4.81,7.64,459,0,0,Sunny
2024-01-27,25,Fine Dining,Nasi Lemak,Breakfast,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,10.65,9.01,714,1,0,Sunny
2024-01-27,29,Food Stall,Char Kway Teow,Dinner,"flat rice noodles, prawns, cockles, bean sprouts, chives, soy sauce",5.0,8.87,12.02,284,1,0,Sunny
2024-01-27,29,Food Stall,Char Kway Teow,Lunch,"flat rice noodles, prawns, cockles, bean sprouts, chives, soy sauce",5.0,9.64,14.43,328,0,0,Sunny
2024-01-27,33,Cafe,Chicken Chop,Lunch,"chicken thigh, black pepper sauce, fries, coleslaw",8.0,25.91,43.53,84,0,0,Sunny
2024-01-27,44,Food Stall,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,4.69,7.13,369,0,0,Cloudy
2024-01-27,45,Food Stall,Chicken Rice,Lunch,"chicken, rice, ginger, garlic, chili sauce, cucumber",4.0,7.77,16.16,126,0,0,Sunny
2024-01-27,45,Food Stall,Teh Tarik,Dinner,"black tea, condensed milk, evaporated milk",0.9,1.69,2.66,438,0,0,Sunny
2024-01-27,46,Casual Dining,Iced Lemon Tea,Dinner,"black tea, lemon, sugar syrup",1.2,3.21,4.83,303,0,0,Sunny
2024-01-27,46,Casual Dining,Mushroom Soup,Lunch,"mushrooms, cream, onion, garlic, vegetable broth",3.5,11.46,18.99,188,0,0,Cloudy
2024-01-27,49,Kopitiam,Cendol,Lunch,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,5.87,5.93,282,0,0,Sunny
2024-01-27,50,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7.0,16.77,23.97,110,0,0,Cloudy
2024-01-28,1,Food Stall,Nasi Lemak,Lunch,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,5.88,7.55,474,0,0,Rainy
2024-01-28,3,Cafe,Mushroom Soup,Lunch,"mushrooms, cream, onion, garlic, vegetable broth",3.5,11.0,19.36,108,0,0,Rainy
2024-01-28,6,Fine Dining,Spaghetti Carbonara,Lunch,"spaghetti, eggs, cheese, beef bacon, black pepper",9.0,37.54,66.91,63,0,0,Sunny
2024-01-28,8,Casual Dining,Cendol,Lunch,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,4.88,8.24,416,0,0,Sunny
2024-01-28,9,Casual Dining,Cendol,Lunch,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,6.43,10.23,189,0,0,Sunny
2024-01-28,9,Casual Dining,Spaghetti Carbonara,Lunch,"spaghetti, eggs, cheese, beef bacon, black pepper",9.0,28.91,47.93,0,0,0,Rainy
2024-01-28,11,Food Stall,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,4.95,6.99,242,0,0,Sunny
2024-01-28,12,Cafe,Teh Tarik,Lunch,"black tea, condensed milk, evaporated milk",0.9,3.61,3.16,926,0,0,Sunny
2024-01-28,13,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,6.08,9.98,309,0,0,Rainy
2024-01-28,14,Food Stall,Teh Tarik,Lunch,"black tea, condensed milk, evaporated milk",0.9,1.69,2.79,730,0,0,Sunny
2024-01-28,16,Food Stall,Roti Canai,Dinner,"flour, ghee, egg, water, curry",0.8,1.62,2.43,564,0,0,Sunny
2024-01-28,18,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7.0,17.31,22.78,276,0,0,Sunny
2024-01-28,19,Casual Dining,Char Kway Teow,Lunch,"flat rice noodles, prawns, cockles, bean sprouts, chives, soy sauce",5.0,14.01,24.25,259,0,0,Cloudy
2024-01-28,24,Casual Dining,Teh Tarik,Dinner,"black tea, condensed milk, evaporated milk",0.9,2.69,4.45,515,0,0,Cloudy
2024-01-28,27,Food Stall,Roti Canai,Breakfast,"flour, ghee, egg, water, curry",0.8,1.71,2.56,466,0,0,Rainy
2024-01-28,28,Fine Dining,Chicken Chop,Dinner,"chicken thigh, black pepper sauce, fries, coleslaw",8.0,42.48,60.34,87,0,0,Sunny
2024-01-28,29,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,6.02,9.57,428,0,0,Rainy
2024-01-28,30,Cafe,Beef Rendang,Dinner,"beef, coconut milk, galangal, lemongrass, spices, chili",9.0,32.84,46.71,217,0,0,Sunny
2024-01-28,39,Casual Dining,Teh Tarik,Breakfast,"black tea, condensed milk, evaporated milk",0.9,2.92,4.16,693,0,0,Rainy
2024-01-28,40,Food Stall,Teh Tarik,Breakfast,"black tea, condensed milk, evaporated milk",0.9,1.87,2.95,564,0,0,Cloudy
2024-01-28,44,Food Stall,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,5.43,7.16,272,0,0,Sunny
2024-01-28,44,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,7.8,5.95,817,1,0,Sunny
2024-01-28,45,Food Stall,Teh Tarik,Dinner,"black tea, condensed milk, evaporated milk",0.9,1.98,2.81,367,0,0,Rainy
2024-01-28,46,Casual Dining,Cendol,Lunch,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,6.8,7.86,536,1,0,Sunny
2024-01-28,47,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,6.77,7.39,716,0,0,Cloudy
2024-01-28,49,Kopitiam,Cendol,Lunch,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,5.21,3.99,607,1,0,Sunny
2024-01-29,10,Fine Dining,Iced Lemon Tea,Lunch,"black tea, lemon, sugar syrup",1.2,4.82,7.79,222,0,0,Sunny
